Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###334	5.2	0.7	6.2	Chr06	44718284	44718555	77	+	EnSpm-12_OS	DNA/EnSpmCACTA	5819	5895	(6708)	105167	1	0.006

###304	8.3	9.9	0.0	Chr06	44879401	44879480	67	C	EnSpm-12_OS	DNA/EnSpmCACTA	(6693)	5910	5844	105192	1	0.005

###338	4.3	1.4	0.0	Chr06	44962545	44962613	70	+	EnSpm-12_OS	DNA/EnSpmCACTA	5821	5890	(6713)	105207	1	0.006

###1356	18.7	4.2	0.8	Chr06	44718500	44718924	412	C	EnSpm-17_OS	DNA/EnSpmCACTA	(210)	10034	9623	105168	1	0.040

###243	9.1	0.0	0.0	Chr06	44776316	44776359	44	+	EnSpm-17_OS	DNA/EnSpmCACTA	9997	10040	(204)	105185	1	0.004

###240	9.7	0.0	5.8	Chr06	45012173	45012227	52	C	EnSpm-17_OS	DNA/EnSpmCACTA	(210)	10034	9983	105214	1	0.005

###32524/1004/508/6540/2060	7.398	1.961	1.988	Chr06	1507721	1516140	8448	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	91735/91735/91735/91735/91736	5	0.959
32524	7.1	1.6	1.2	Chr06	1507721	1514223	6687	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2121	91735	1
1004	9.0	0.0	6.3	Chr06	1514193	1514394	190	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6795)	2012	1823	91735	1
508	7.1	2.3	3.5	Chr06	1514509	1514596	87	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6998)	1809	1723	91735	1
6540	8.1	2.3	3.6	Chr06	1514594	1515713	1106	C	EnSpm-1_GR	DNA/EnSpmCACTA	(7323)	1484	379	91735	1
2060	9.5	7.6	7.6	Chr06	1515721	1516140	420	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8387)	420	1	91736	1

###246	30.3	0.0	0.0	Chr06	1516314	1516389	76	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8730)	77	2	91735	1	0.009

###26343/7540/13159/249	3.893	1.175	0.872	Chr06	2636633	2652428	6008	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	92078/92078/92078/92081	4	0.682
26343	3.0	0.3	1.3	Chr06	2636633	2639934	3269	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	5539	92078	1
7540	3.2	0.2	0.0	Chr06	2640035	2640913	881	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3341)	5466	4586	92078	1
13159	5.7	3.3	0.4	Chr06	2648004	2649740	1787	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4588)	4219	2433	92078	1
249	19.4	5.6	5.6	Chr06	2652358	2652428	71	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8736)	71	1	92081	1

###42186	9.0	1.9	1.6	Chr06	2941588	2948436	6755	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2053	92168	1	0.767

###1012/15449/11148/8068/262	10.959	2.833	1.749	Chr06	3062300	3072104	5835	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2)	8805	1	92196/92196/92196/92196/92197	5	0.663
1012	16.3	6.4	6.7	Chr06	3062300	3062582	282	C	EnSpm-1_GR	DNA/EnSpmCACTA	(2)	8805	8524	92196	1
15449	11.6	3.8	0.8	Chr06	3063393	3065879	2604	C	EnSpm-1_GR	DNA/EnSpmCACTA	(384)	8423	5820	92196	1
11148	4.8	0.1	0.0	Chr06	3066323	3067670	1349	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3432)	5375	4027	92196	1
8068	13.1	2.3	4.2	Chr06	3067982	3069633	1523	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5091)	3716	2194	92196	1
262	27.0	4.0	0.0	Chr06	3072031	3072104	77	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8730)	77	1	92197	1

###20220/28817	5.757	1.028	1.329	Chr06	3741678	3748263	6471	+	EnSpm-1_GR	DNA/EnSpmCACTA	2316	8807	(0)	92412/92413	2	0.735
20220	7.5	1.3	2.8	Chr06	3741678	3744630	2910	+	EnSpm-1_GR	DNA/EnSpmCACTA	2316	5225	(3582)	92412	1
28817	4.3	0.8	0.1	Chr06	3744731	3748263	3561	+	EnSpm-1_GR	DNA/EnSpmCACTA	5247	8807	(0)	92413	1

###7549/33050/5972/246	3.610	1.205	0.896	Chr06	4194741	4203779	6209	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	92553/92553/92553/92554	4	0.705
7549	4.0	0.5	1.6	Chr06	4194741	4195965	1317	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7491	92553	1
33050	2.6	0.3	0.5	Chr06	4196066	4199948	3874	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1375)	7432	3559	92553	1
5972	6.3	5.8	1.3	Chr06	4200194	4201099	947	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5494)	3313	2367	92553	1
246	19.4	5.6	5.6	Chr06	4203709	4203779	71	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8736)	71	1	92554	1

###311	22.3	15.2	2.1	Chr06	4540351	4540515	186	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8622	92707	1	0.021

###2461/18272	5.201	3.290	0.525	Chr06	4668222	4671055	2916	+	EnSpm-1_GR	DNA/EnSpmCACTA	2395	8807	(0)	92735/92736	2	0.331
2461	12.3	6.8	2.2	Chr06	4668222	4668795	600	+	EnSpm-1_GR	DNA/EnSpmCACTA	2395	2994	(5813)	92735	1
18272	3.4	2.4	0.1	Chr06	4668793	4671055	2316	+	EnSpm-1_GR	DNA/EnSpmCACTA	6492	8807	(0)	92736	1

###47286	6.0	1.9	1.6	Chr06	4882959	4890080	6943	+	EnSpm-1_GR	DNA/EnSpmCACTA	1865	8807	(0)	92800	1	0.788

###3501/23427/7039	10.123	1.745	1.129	Chr06	4902381	4908585	5280	+	EnSpm-1_GR	DNA/EnSpmCACTA	2302	8453	(354)	92801/92802/92803	3	0.600
3501	12.7	5.3	3.2	Chr06	4902381	4903214	812	+	EnSpm-1_GR	DNA/EnSpmCACTA	2302	3113	(5694)	92801	1
23427	8.1	0.4	0.4	Chr06	4903315	4906475	3163	+	EnSpm-1_GR	DNA/EnSpmCACTA	3143	6305	(2502)	92802	1
7039	13.6	2.8	1.6	Chr06	4907334	4908585	1305	+	EnSpm-1_GR	DNA/EnSpmCACTA	7149	8453	(354)	92803	1

###26485/20598	4.768	2.066	0.719	Chr06	5413896	5420572	6715	+	EnSpm-1_GR	DNA/EnSpmCACTA	2087	8807	(0)	92947/92948	2	0.762
26485	5.9	2.7	0.9	Chr06	5413896	5417495	3663	+	EnSpm-1_GR	DNA/EnSpmCACTA	2087	5749	(3058)	92947	1
20598	3.4	1.3	0.5	Chr06	5417596	5420572	3052	+	EnSpm-1_GR	DNA/EnSpmCACTA	5756	8807	(0)	92948	1

###234/4536	6.318	2.953	0.569	Chr06	5431885	5438818	980	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	92954/92955	2	0.111
234	21.3	2.1	0.0	Chr06	5431885	5431931	48	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	48	(8759)	92954	1
4536	5.5	3.0	0.6	Chr06	5437958	5438818	932	+	EnSpm-1_GR	DNA/EnSpmCACTA	7876	8807	(0)	92955	1

###582	20.9	9.8	5.6	Chr06	5543283	5543556	285	+	EnSpm-1_GR	DNA/EnSpmCACTA	8523	8807	(0)	92977	1	0.032

###26327/13343/234	5.321	0.993	0.840	Chr06	5686659	5695154	5449	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1	93019/93020/93021	3	0.619
26327	4.2	0.8	0.9	Chr06	5686659	5690158	3579	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	5229	93019	1
13343	6.9	1.3	0.7	Chr06	5690557	5692348	1804	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4598)	4209	2406	93020	1
234	23.4	3.1	1.5	Chr06	5695090	5695154	66	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8741)	66	1	93021	1

###315/303	20.340	3.616	2.121	Chr06	5695246	5695586	77	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8730)	77	1	93022/93023	2	0.009
315	24.3	1.4	0.0	Chr06	5695246	5695319	75	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8730)	77	3	93022	1
303	15.9	6.1	4.5	Chr06	5695521	5695586	67	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8740)	67	1	93023	1

###2169/45734/444/464	5.058	2.025	1.236	Chr06	5797305	5804837	6868	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1624	93066/93066/93066/93066	4	0.780
2169	9.7	4.7	1.3	Chr06	5797305	5797827	588	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8220	93066	1
45734	4.5	1.8	1.2	Chr06	5797928	5803949	6114	C	EnSpm-1_GR	DNA/EnSpmCACTA	(625)	8182	2069	93066	1
444	8.2	0.0	2.7	Chr06	5804434	5804508	73	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6998)	1809	1737	93066	1
464	13.3	3.3	2.1	Chr06	5804746	5804837	93	C	EnSpm-1_GR	DNA/EnSpmCACTA	(7091)	1716	1624	93066	1

###242	8.1	11.8	3.6	Chr06	5807976	5808026	55	+	EnSpm-1_GR	DNA/EnSpmCACTA	8753	8807	(0)	93067	1	0.006

###40231/298/265	9.380	1.956	2.704	Chr06	5875175	5885731	6696	C	EnSpm-1_GR	DNA/EnSpmCACTA	(323)	8484	1	93089/93091/93092	3	0.760
40231	9.0	2.0	2.3	Chr06	5875175	5881859	6593	C	EnSpm-1_GR	DNA/EnSpmCACTA	(323)	8484	1892	93089	1
298	16.9	0.6	18.2	Chr06	5881990	5882170	154	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6788)	2019	1866	93091	1
265	25.0	1.3	1.3	Chr06	5885655	5885731	77	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8730)	77	1	93092	1

###323	16.2	6.2	2.0	Chr06	5881863	5882007	151	C	EnSpm-1_GR	DNA/EnSpmCACTA	(6765)	2042	1892	93090	1	0.017

###6912/3654	4.669	3.751	0.200	Chr06	6563912	6565617	1422	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7053	93296/93296	2	0.161
6912	4.9	5.5	0.2	Chr06	6563912	6564831	969	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7839	93296	1
3654	4.2	0.2	0.2	Chr06	6565165	6565617	453	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1302)	7505	7053	93296	1

###235	9.4	0.0	0.0	Chr06	6757443	6757474	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8806	(1)	93370	1	0.004

###1096	32.5	6.5	1.4	Chr06	7310390	7310921	559	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5010)	3797	3239	93523	1	0.063

###3435/13786/7758/9514	4.070	1.780	0.023	Chr06	7343859	7348093	4313	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2732	93538/93538/93539/93539	4	0.490
3435	5.9	10.8	0.2	Chr06	7343859	7344347	541	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8267	93538	1
13786	3.0	0.3	0.0	Chr06	7344348	7345991	1649	C	EnSpm-1_GR	DNA/EnSpmCACTA	(781)	8026	6378	93538	1
7758	3.4	0.1	0.0	Chr06	7345994	7346900	908	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3832)	4975	4068	93539	1
9514	5.3	1.4	0.0	Chr06	7346896	7348093	1215	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4861)	3946	2732	93539	1

###24388/15102	4.818	2.422	2.492	Chr06	7661231	7667094	6202	C	EnSpm-1_GR	DNA/EnSpmCACTA	(134)	8673	3	93648/93649	2	0.704
24388	2.6	0.3	0.9	Chr06	7661231	7664268	3122	C	EnSpm-1_GR	DNA/EnSpmCACTA	(134)	8673	5552	93648	1
15102	7.2	4.7	4.2	Chr06	7664265	7667094	3080	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5725)	3082	3	93649	1

###228	8.6	5.7	0.0	Chr06	7669939	7669973	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	93650	1	0.004

