Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###292	23.0	0.0	1.6	Chr06	2166	2227	61	+	Gypsy-7_GR-LTR	LTR/Gypsy	532	592	(2)	91263	1	0.103

###325	10.9	7.3	0.0	Chr06	3281	3335	59	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	2436	91264	1	0.024

###7942/3334	15.700	0.000	1.200	Chr06	3333	5736	1892	+	Gypsy-6_GR-I	LTR/Gypsy	2849	5200	(34)	91265/91265	2	0.307
7942	15.1	0.0	1.7	Chr06	3333	4608	1255	+	Gypsy-6_GR-I	LTR/Gypsy	2849	4103	(1017)	91265	1
3334	16.9	0.0	0.2	Chr06	5099	5736	637	+	Gypsy-6_GR-I	LTR/Gypsy	4564	5200	(34)	91265	1

###292	23.0	0.0	1.6	Chr06	8246	8307	61	+	Gypsy-7_GR-LTR	LTR/Gypsy	532	592	(2)	91266	1	0.103

###325	10.9	7.3	0.0	Chr06	9361	9415	59	C	Gypsy-57_GR-LTR	LTR/Gypsy	(0)	2494	2436	91267	1	0.024

###14559	14.9	0.0	1.0	Chr06	9413	11706	2272	+	Gypsy-6_GR-I	LTR/Gypsy	2849	5120	(0)	91268	1	0.368

###10973/2519/9637	13.364	1.193	0.630	Chr06	13276	17001	3750	C	Copia-1_GR-LTR	LTR/Copia	NA	NA	NA	91269/91270/91270	3	0.440
10973	6.2	0.5	1.0	Chr06	13276	14769	1487	C	Copia-1_GR-LTR	LTR/Copia	(2)	1487	1	91269	1
2519	14.1	0.0	0.3	Chr06	14770	15152	382	C	Copia-1_GR-I	LTR/Copia	(2102)	3436	3055	91270	1
9637	19.0	2.0	0.4	Chr06	15150	17001	1881	C	Copia-1_GR-I	LTR/Copia	(2692)	2846	966	91270	1

###4365/19985/9045	7.220	0.563	0.058	Chr06	17009	22168	4313	C	Gypsy-7_GR-LTR	LTR/Gypsy	NA	NA	NA	91271/91271/91271	3	0.752
4365	8.0	0.5	0.5	Chr06	17009	17602	594	C	Gypsy-7_GR-LTR	LTR/Gypsy	(0)	594	1	91271	1
19985	6.2	0.8	0.0	Chr06	17603	20088	2506	C	Gypsy-7_GR-I	LTR/Gypsy	(0)	4550	2045	91271	1
9045	9.0	0.1	0.0	Chr06	20957	22168	1213	C	Gypsy-7_GR-I	LTR/Gypsy	(3317)	1233	21	91271	1

###7348	1.4	0.0	0.9	Chr06	20089	20963	867	+	Copia-1_GR-LTR	LTR/Copia	1	867	(622)	91272	1	0.582

###273/277	18.888	0.000	1.926	Chr06	23958	24065	106	C	Copia-1_GR-LTR	LTR/Copia	(679)	810	631	91273/91273	2	0.071
273	16.3	0.0	0.0	Chr06	23958	24000	43	C	Copia-1_GR-LTR	LTR/Copia	(679)	810	768	91273	1
277	20.6	0.0	3.2	Chr06	24001	24065	63	C	Copia-1_GR-LTR	LTR/Copia	(796)	693	631	91273	1

###424	19.3	5.8	1.6	Chr06	24061	24181	126	+	Gypsy-45_GR-I	LTR/Gypsy	4807	4932	(331)	91274	1	0.013

###624	26.3	6.5	5.4	Chr06	24236	25127	452	+	Gypsy-43_GR-I	LTR/Gypsy	4800	5251	(26)	91275	1	0.046

###2827/2217	16.107	3.349	3.869	Chr06	26417	27980	1067	+	Gypsy-43_GR-LTR	LTR/Gypsy	1202	2315	(0)	91276/91276	2	0.461
2827	17.0	5.1	3.8	Chr06	26417	27120	713	+	Gypsy-43_GR-LTR	LTR/Gypsy	1202	1914	(401)	91276	1
2217	14.4	0.0	4.0	Chr06	27613	27980	354	+	Gypsy-43_GR-LTR	LTR/Gypsy	1962	2315	(0)	91276	1

###388/813	15.615	1.240	1.705	Chr06	27228	27595	240	+	hAT-2_GR	DNA/hAT	2	5255	(0)	91277/91278	2	0.046
388	14.5	3.6	0.0	Chr06	27228	27310	86	+	hAT-2_GR	DNA/hAT	2	87	(5168)	91277	1
813	16.2	0.0	2.6	Chr06	27438	27595	154	+	hAT-2_GR	DNA/hAT	5102	5255	(0)	91278	1

###398	13.8	0.0	1.5	Chr06	27981	28043	62	C	Copia-1_GR-LTR	LTR/Copia	(854)	635	574	91279	1	0.042

###4096/3970/333	17.829	1.801	3.103	Chr06	28046	31129	1894	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2557	(2)	91280/91280/91283	3	0.740
4096	14.7	3.1	1.4	Chr06	28046	28958	925	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	925	(1989)	91280	1
3970	20.5	0.6	4.3	Chr06	28953	29901	916	+	Gypsy-15_GR-LTR	LTR/Gypsy	1169	2084	(475)	91280	1
333	20.6	1.4	6.7	Chr06	31014	31129	53	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2557	(2)	91283	1

###336	28.3	2.0	2.7	Chr06	30230	30378	148	+	Gypsy-18_GR-LTR	LTR/Gypsy	1608	1755	(1266)	91281	1	0.049

###453	19.6	2.4	5.0	Chr06	30364	30537	188	+	Gypsy-43_GR-LTR	LTR/Gypsy	965	1152	(1215)	91282	1	0.081

###1130	16.6	2.7	1.8	Chr06	31136	31356	223	C	Copia-1_GR-LTR	LTR/Copia	(918)	571	349	91284	1	0.150

###7782/70266/7795	9.910	2.443	3.187	Chr06	31469	47756	16272	+	Gypsy-51_GR-LTR	LTR/Gypsy	NA	NA	NA	91285/91285/91286	3	0.987
7782	14.2	5.6	8.3	Chr06	31469	33553	2033	+	Gypsy-51_GR-LTR	LTR/Gypsy	112	2144	(0)	91285	1
70266	8.3	1.4	1.5	Chr06	33554	45560	12206	+	Gypsy-51_GR-I	LTR/Gypsy	1	12206	(0)	91285	1
7795	14.9	5.3	7.8	Chr06	45676	47756	2033	+	Gypsy-51_GR-LTR	LTR/Gypsy	112	2144	(0)	91286	1

###1488	16.8	6.5	1.4	Chr06	47758	48095	355	C	Copia-1_GR-LTR	LTR/Copia	(1134)	355	1	91284	1	0.238

###1326/264/3185/1332	17.066	3.356	0.793	Chr06	48118	49664	1139	C	Copia-53_GR-LTR	LTR/Copia	NA	NA	NA	91287/91287/91287/91290	4	0.120
1326	23.5	6.5	0.8	Chr06	48118	48473	376	C	Copia-53_GR-LTR	LTR/Copia	(0)	1899	1524	91287	1
264	6.2	0.0	0.0	Chr06	48528	48559	32	C	Copia-53_GR-LTR	LTR/Copia	(392)	1507	1476	91287	1
3185	13.9	2.2	0.6	Chr06	48540	49030	499	C	Copia-53_GR-LTR	LTR/Copia	(1395)	504	6	91287	1
1332	14.3	0.9	1.3	Chr06	49432	49664	232	C	Copia-53_GR-I	LTR/Copia	(2)	5686	5455	91290	1

###358/312	19.859	4.805	6.543	Chr06	49157	49416	225	+	hAT-2_GR	DNA/hAT	1	5218	(37)	91288/91289	2	0.043
358	14.8	9.8	1.1	Chr06	49157	49238	89	+	hAT-2_GR	DNA/hAT	1	89	(5166)	91288	1
312	22.7	2.0	9.6	Chr06	49271	49416	136	+	hAT-2_GR	DNA/hAT	5083	5218	(37)	91289	1

###331	28.6	0.0	0.0	Chr06	58752	58828	77	+	Gypsy-29_GR-I	LTR/Gypsy	4795	4871	(26)	91291	1	0.007

###617	27.4	5.5	7.6	Chr06	58966	60016	703	+	Gypsy-18_GR-LTR	LTR/Gypsy	350	1052	(1969)	91291	1	0.233

###5203	15.9	1.8	2.2	Chr06	68628	69649	1018	C	Gypsy-34_GR-I	LTR/Gypsy	(6973)	1018	1	91292	1	0.115

###293	9.6	3.8	1.9	Chr06	70023	70075	54	C	Gypsy-55_GR-LTR	LTR/Gypsy	(0)	2661	2608	91293	1	0.020

###11210/1828/449	30.691	1.080	0.294	Chr06	71377	75979	4376	C	Gypsy-2_GR-I	LTR/Gypsy	(0)	4625	1	91294/91294/91294	3	No_ref_available
11210	30.8	0.9	0.3	Chr06	71377	74964	3609	C	Gypsy-2_GR-I	LTR/Gypsy	(0)	4625	1017	91294	1
1828	27.1	0.4	0.0	Chr06	75120	75581	464	C	Gypsy-2_GR-I	LTR/Gypsy	(3764)	861	398	91294	1
449	35.2	4.5	0.7	Chr06	75688	75979	303	C	Gypsy-2_GR-I	LTR/Gypsy	(4322)	303	1	91294	1

###10754/45193/10017	5.651	0.567	1.009	Chr06	76276	84826	8515	C	Copia-1_GR-LTR	LTR/Copia	NA	NA	NA	91295/91295/91295	3	1.000
10754	6.9	0.5	1.3	Chr06	76276	77774	1488	C	Copia-1_GR-LTR	LTR/Copia	(1)	1488	1	91295	1
45193	4.8	0.1	0.8	Chr06	77775	83350	5538	C	Copia-1_GR-I	LTR/Copia	(0)	5538	1	91295	1
10017	7.6	2.4	1.5	Chr06	83351	84826	1489	C	Copia-1_GR-LTR	LTR/Copia	(0)	1489	1	91295	1

###6056/10258	13.567	2.764	3.000	Chr06	85151	88077	2919	+	Gypsy-18_GR-LTR	LTR/Gypsy	1	3021	(0)	91296/91296	2	0.966
6056	14.4	3.3	3.0	Chr06	85151	86334	1188	+	Gypsy-18_GR-LTR	LTR/Gypsy	1	1188	(1833)	91296	1
10258	13.0	2.4	3.0	Chr06	86336	88077	1731	+	Gypsy-18_GR-LTR	LTR/Gypsy	1291	3021	(0)	91296	1

###3464/3069/32073	5.243	0.948	0.329	Chr06	89717	94582	4906	+	Copia-1_GR-LTR	LTR/Copia	NA	NA	NA	91297/91297/91297	3	0.576
3464	4.7	0.2	0.7	Chr06	89717	90170	452	+	Copia-1_GR-LTR	LTR/Copia	1	452	(1037)	91297	1
3069	11.6	2.0	1.8	Chr06	90161	90662	503	+	Copia-1_GR-LTR	LTR/Copia	987	1489	(0)	91297	1
32073	4.5	0.9	0.1	Chr06	90663	94582	3951	+	Copia-1_GR-I	LTR/Copia	1	3951	(1587)	91297	1

###6976	7.2	0.7	1.0	Chr06	94583	95552	967	C	Copia-1_GR-LTR	LTR/Copia	(0)	1489	523	91298	1	0.649

###2286	14.8	0.3	0.0	Chr06	95562	95919	359	+	Copia-1_GR-I	LTR/Copia	3078	3436	(2102)	91299	1	0.042

###3602/8671/9934	6.041	1.429	0.873	Chr06	95920	98887	2997	+	Copia-1_GR-LTR	LTR/Copia	NA	NA	NA	91300/91299/91299	3	0.352
3602	5.7	0.0	0.8	Chr06	95920	96399	476	+	Copia-1_GR-LTR	LTR/Copia	1	476	(1013)	91300	1
8671	3.8	0.4	0.0	Chr06	96386	97413	1032	+	Copia-1_GR-I	LTR/Copia	4507	5538	(0)	91299	1
9934	7.7	2.6	1.5	Chr06	97414	98887	1489	+	Copia-1_GR-LTR	LTR/Copia	1	1489	(0)	91299	1

###615/393	16.483	4.718	1.871	Chr06	104306	104581	261	C	hAT-2_GR	DNA/hAT	(0)	5255	1	91301/91302	2	0.050
615	15.6	1.6	0.0	Chr06	104306	104427	124	C	hAT-2_GR	DNA/hAT	(0)	5255	5132	91301	1
393	17.3	7.6	3.6	Chr06	104450	104581	137	C	hAT-2_GR	DNA/hAT	(5118)	137	1	91302	1

###403/769/770/316	17.983	5.841	4.011	Chr06	105327	106349	609	C	Gypsy-56_GR-LTR	LTR/Gypsy	(0)	2707	1610	91303/91303/91303/91303	4	0.225
403	12.8	0.3	0.0	Chr06	105327	105390	103	C	Gypsy-56_GR-LTR	LTR/Gypsy	(0)	2707	2605	91303	1
769	19.7	7.8	2.7	Chr06	105741	105985	257	C	Gypsy-56_GR-LTR	LTR/Gypsy	(414)	2293	2037	91303	1
770	18.8	5.9	7.9	Chr06	105959	106299	331	C	Gypsy-56_GR-LTR	LTR/Gypsy	(542)	2165	1835	91303	1
316	8.5	0.0	2.1	Chr06	106302	106349	47	C	Gypsy-56_GR-LTR	LTR/Gypsy	(1005)	1656	1610	91303	1

###365/377	26.887	2.384	5.192	Chr06	106606	107588	326	C	Gypsy-55_GR-LTR	LTR/Gypsy	(1100)	1607	43	91304/91304	2	0.123
365	27.1	2.1	1.0	Chr06	106606	106702	98	C	Gypsy-55_GR-LTR	LTR/Gypsy	(1100)	1607	1510	91304	1
377	26.8	2.5	6.9	Chr06	107351	107588	228	C	Gypsy-55_GR-LTR	LTR/Gypsy	(2437)	270	43	91304	1

###237	0.0	0.0	0.0	Chr06	108375	108401	27	+	Gypsy-25_GR-LTR	LTR/Gypsy	1336	1362	(1027)	91305	1	0.011

###1210/468/1351	23.339	4.117	9.995	Chr06	111544	113213	1058	+	Gypsy-57_GR-LTR	LTR/Gypsy	640	2432	(62)	91306/91306/91306	3	0.424
1210	24.6	3.0	12.0	Chr06	111544	112185	590	+	Gypsy-57_GR-LTR	LTR/Gypsy	640	1229	(1265)	91306	1
468	26.6	4.3	10.4	Chr06	112691	112925	222	+	Gypsy-57_GR-LTR	LTR/Gypsy	1793	2014	(480)	91306	1
1351	12.4	8.8	0.4	Chr06	112987	113213	246	+	Gypsy-57_GR-LTR	LTR/Gypsy	2187	2432	(62)	91306	1

###236	31.3	0.9	3.5	Chr06	113518	113633	113	+	Gypsy-34_GR-I	LTR/Gypsy	5075	5187	(2804)	91307	1	0.013

###456/3764	19.219	3.307	2.848	Chr06	113750	123315	1014	+	Gypsy-34_GR-I	LTR/Gypsy	1	1018	(6973)	91308/91308	2	0.114
456	18.3	0.0	0.0	Chr06	113750	113831	82	+	Gypsy-34_GR-I	LTR/Gypsy	1	82	(7909)	91308	1
3764	19.3	3.6	3.1	Chr06	122389	123315	932	+	Gypsy-34_GR-I	LTR/Gypsy	87	1018	(6973)	91308	1

###10291/45864/10720	5.051	0.717	1.083	Chr06	113843	122388	8516	C	Copia-1_GR-LTR	LTR/Copia	NA	NA	NA	91309/91309/91309	3	1.000
10291	6.6	3.1	1.1	Chr06	113843	115301	1489	C	Copia-1_GR-LTR	LTR/Copia	(0)	1489	1	91309	1
45864	4.1	0.1	1.1	Chr06	115302	120894	5538	C	Copia-1_GR-I	LTR/Copia	(0)	5538	1	91309	1
10720	7.1	0.7	1.0	Chr06	120895	122388	1489	C	Copia-1_GR-LTR	LTR/Copia	(0)	1489	1	91309	1

###1254	25.6	1.9	5.6	Chr06	123889	124463	555	C	Gypsy-28_GR-I	LTR/Gypsy	(2)	5432	4878	91310	1	0.056

###316/582	18.870	6.532	6.136	Chr06	133970	134324	277	+	hAT-2_GR	DNA/hAT	1	5255	(0)	91311/91312	2	0.053
316	22.6	3.8	5.4	Chr06	133970	134100	129	+	hAT-2_GR	DNA/hAT	1	129	(5126)	91311	1
582	15.5	9.0	6.8	Chr06	134180	134324	148	+	hAT-2_GR	DNA/hAT	5108	5255	(0)	91312	1

###22888	11.1	0.5	0.7	Chr06	134445	137765	3314	+	Gypsy-43_GR-I	LTR/Gypsy	1961	5274	(3)	91313	1	0.335

###225	16.7	0.0	0.0	Chr06	137754	137795	42	+	Gypsy-45_GR-LTR	LTR/Gypsy	1	42	(2325)	91313	1	0.018

###498/287	23.479	2.397	2.914	Chr06	137829	138254	285	C	Gypsy-43_GR-I	LTR/Gypsy	(172)	5091	4807	91314/91314	2	0.029
498	24.7	1.8	2.1	Chr06	137829	138094	281	C	Gypsy-43_GR-I	LTR/Gypsy	(172)	5091	4811	91314	1
287	20.2	4.0	5.1	Chr06	138156	138254	98	C	Gypsy-43_GR-I	LTR/Gypsy	(373)	4904	4807	91314	1

###4713	14.5	0.7	4.3	Chr06	138259	139117	829	+	Gypsy-43_GR-LTR	LTR/Gypsy	1487	2315	(0)	91315	1	0.358

###695/361/397/2135/1813	32.547	3.201	4.104	Chr06	143358	150206	3247	+	Gypsy-2_GR-I	LTR/Gypsy	399	5212	(65)	91316/91316/91316/91316/91316	5	No_ref_available
695	35.5	1.1	2.0	Chr06	143358	143814	453	+	Gypsy-2_GR-I	LTR/Gypsy	399	851	(3774)	91316	1
361	32.8	2.9	9.1	Chr06	144018	144332	297	+	Gypsy-2_GR-I	LTR/Gypsy	1061	1357	(3268)	91316	1
397	33.7	1.1	1.1	Chr06	147950	148138	189	+	Gypsy-2_GR-I	LTR/Gypsy	1459	1647	(2978)	91316	1
2135	31.7	1.9	2.1	Chr06	148294	149260	1278	+	Gypsy-2_GR-I	LTR/Gypsy	1811	3088	(1901)	91316	1
1813	24.4	12.3	5.3	Chr06	149263	150206	1030	+	Gypsy-2_GR-I	LTR/Gypsy	4183	5212	(65)	91316	1

###236	6.7	0.0	0.0	Chr06	146158	146187	30	C	Gypsy-25_GR-LTR	LTR/Gypsy	(1027)	1362	1333	91317	1	0.013

###242	29.7	4.6	4.1	Chr06	150271	150488	219	+	Gypsy-48_GR-LTR	LTR/Gypsy	478	696	(2100)	91318	1	0.078

###5013	15.3	2.1	3.9	Chr06	151635	152749	906	+	Gypsy-18_GR-LTR	LTR/Gypsy	2116	3021	(0)	91319	1	0.300

###20197	21.4	0.5	0.3	Chr06	152938	157338	4517	+	Gypsy-19_GR-I	LTR/Gypsy	1108	5624	(6)	91319	1	0.436

###424/330/5358	20.622	4.041	4.962	Chr06	157343	160317	1520	+	Gypsy-18_GR-LTR	LTR/Gypsy	1	3021	(0)	91319/91320/91321	3	0.503
424	24.6	5.8	6.3	Chr06	157343	157533	190	+	Gypsy-18_GR-LTR	LTR/Gypsy	1	190	(2831)	91319	1
330	27.4	6.2	7.5	Chr06	157827	158422	589	+	Gypsy-18_GR-LTR	LTR/Gypsy	26	614	(1753)	91320	1
5358	13.4	1.6	2.3	Chr06	159406	160317	906	+	Gypsy-18_GR-LTR	LTR/Gypsy	2116	3021	(0)	91321	1

###1262	28.3	3.9	6.0	Chr06	160318	161452	580	+	Gypsy-43_GR-I	LTR/Gypsy	4693	5272	(5)	91322	1	0.059

###1049	23.5	9.0	2.6	Chr06	162513	162982	316	+	Gypsy-18_GR-LTR	LTR/Gypsy	2579	2894	(127)	91320	1	0.105

###813	25.4	12.9	3.4	Chr06	162983	163446	507	C	Copia-14_GR-LTR	LTR/Copia	(124)	507	1	91323	1	0.803

###430	29.8	2.4	1.6	Chr06	177679	177801	124	+	hAT-2_GR	DNA/hAT	5132	5255	(0)	91324	1	0.024

###233	30.9	3.5	3.5	Chr06	177709	177822	114	C	hAT-2_GR	DNA/hAT	(0)	5255	5142	91324	1	0.022

###6339/1355	31.086	3.249	0.889	Chr06	181243	187072	3015	C	Gypsy-19_GR-I	LTR/Gypsy	(1003)	3824	799	91325/91325	2	0.291
6339	29.9	2.7	0.6	Chr06	181243	183336	2138	C	Gypsy-19_GR-I	LTR/Gypsy	(1003)	3824	1687	91325	1
1355	34.0	4.6	1.6	Chr06	186221	187072	877	C	Gypsy-19_GR-I	LTR/Gypsy	(3588)	1675	799	91325	1

###19016	9.9	1.9	0.7	Chr06	183341	186220	2914	+	Gypsy-52_GR-LTR	LTR/Gypsy	1	2914	(0)	91326	1	1.000

###975	26.2	8.0	12.1	Chr06	187077	187814	1417	C	Gypsy-18_GR-LTR	LTR/Gypsy	(0)	3021	1605	91327	1	0.469

###547	26.2	5.1	6.0	Chr06	188929	189787	397	C	Gypsy-19_GR-I	LTR/Gypsy	(73)	5204	4808	91325	1	0.038

###1149	32.6	2.1	3.9	Chr06	189779	190430	939	C	Gypsy-48_GR-I	LTR/Gypsy	(4013)	1180	242	91328	1	0.090

###633	26.5	6.3	5.6	Chr06	192583	193010	431	C	Gypsy-54_GR-I	LTR/Gypsy	(4615)	578	148	91329	1	0.044

###264	30.1	0.9	5.0	Chr06	194439	194543	101	+	Gypsy-5_GR-I	LTR/Gypsy	738	838	(4792)	91330	1	0.010

###676/4772	22.031	7.265	3.786	Chr06	195286	197562	1936	C	Gypsy-45_GR-LTR	LTR/Gypsy	(208)	2159	1	91331/91332	2	0.818
676	24.0	14.8	4.3	Chr06	195286	195610	424	C	Gypsy-45_GR-LTR	LTR/Gypsy	(208)	2159	1736	91331	1
4772	21.7	6.0	3.7	Chr06	195627	197562	1512	C	Gypsy-45_GR-LTR	LTR/Gypsy	(855)	1512	1	91332	1

###252/329	25.737	5.175	8.646	Chr06	198777	200504	673	C	Gypsy-45_GR-LTR	LTR/Gypsy	(1055)	1260	10	91331/91331	2	0.284
252	25.2	0.8	8.8	Chr06	198777	198898	113	C	Gypsy-45_GR-LTR	LTR/Gypsy	(1055)	1260	1148	91331	1
